work_id,title,byline,creators,creators_with_id
T1951,熾盛光道場念誦儀,宋 遵式撰,遵式,遵式(A001832)
T1954,明佛法根本碑,唐 智慧輪述,智慧輪,智慧輪(A001294)
T1955,顯密圓通成佛心要集,遼 道[厄*殳]集,道[厄*殳],道[辰*殳](A001497)
T1956,密呪圓因往生集,夏 智廣等集,智廣,智廣(A001291);慧真(A023981)
T1957,略論安樂淨土義,後魏 曇鸞撰,曇鸞,曇鸞(A001804)
T1958,安樂集,唐 道綽撰,道綽,道綽(A001547)
T1959,觀念阿彌陀佛相海三昧功德法門,唐 善導集記,善導,善導(A001349)
T1960,釋淨土群疑論,唐 懷感撰,懷感,懷感(A001901)
T1961,淨土十疑論,隋 智顗說,智顗,智顗(A001301)
T1962,五方便念佛門,隋 智顗撰,智顗,智顗(A001301)
T1963,淨土論,唐 迦才撰,迦才,迦才(A000878)
T1964,西方要決釋疑通規,唐 基撰,基,窺基(A001019)
T1965,遊心安樂道,新羅 元曉撰,元曉,元曉(A000136)
T1966,念佛鏡,唐 道鏡、善道共集,"道鏡,善道",道鏡(A001564);善道(A001344)
T1967,念佛三昧寶王論,唐 飛錫撰,飛錫,飛錫(A000888)
T1968,往生淨土決疑行願二門,宋 遵式撰,遵式,遵式(A001832)
T1969A,樂邦文類,宋 宗曉編,宗曉,宗曉(A000601)
T1969B,樂邦遺稿,宋 宗曉編,宗曉,宗曉(A000601)
T1970,龍舒增廣淨土文,宋 王日休撰,王日休,王日休(A000203)
T1971,淨土境觀要門,元 懷則述,懷則,懷則(A001895)
T1972,淨土或問,元 天如則著,天如則,惟則(A001064);袾宏(A001394)
T1973,廬山蓮宗寶鑑,元 普度編,普度,普度(A001215)
T1974,寶王三昧念佛直指,明 妙叶集,妙叶,妙協(A000465)
T1975,淨土生無生論,明 傳燈撰,傳燈,傳燈(A007274)
T1976,西方合論,明 袁宏道撰,袁宏道,袁宏道(A004656)
T1977,淨土疑辨,明 袾宏撰,袾宏,袾宏(A001394)
T1978,讚阿彌陀佛偈,後魏 曇鸞撰,曇鸞,曇鸞(A001804)
T1979,轉經行道願往生淨土法事讚,唐 善導集記,善導,善導(A001349)
T1980,往生禮讚偈,唐 善導集記,善導,善導(A001349)
T1981,依觀經等明般舟三昧行道往生讚,唐 善導撰,善導,善導(A001349)
T1982,集諸經禮懺儀,唐 智昇撰,智昇,智昇(A001261)
T1983,淨土五會念佛略法事儀讚,唐 法照述,法照,法照(A009238)
T1984,往生淨土懺願儀,宋 遵式撰,遵式,遵式(A001832)
T1985,鎮州臨濟慧照禪師語錄,唐 慧然集,慧然,慧然(A001728)
T1986A,筠州洞山悟本禪師語錄,日本 慧印校,慧印,慧印(A000841)
T1986B,瑞州洞山良价禪師語錄,明 語風圓信．郭凝之編,"語風圓信,郭凝之",圓信(A001408);郭凝之(A001771)
T1987A,撫州曹山元證禪師語錄,日本 慧印校,慧印,慧印(A000841)
T1987B,撫州曹山本寂禪師語錄,日本 玄契編,玄契,玄契(A000292)
T1988,雲門匡真禪師廣錄,宋 守堅集,守堅,守堅(A000360)
T1989,潭州溈山靈祐禪師語錄,明 語風圓信．郭凝之編,"語風圓信,郭凝之",聖守(A001480);郭凝之(A001771)
T1990,袁州仰山慧寂禪師語錄,明 語風圓信．郭凝之編,"語風圓信,郭凝之",聖守(A001480);郭凝之(A001771)
T1991,金陵清涼院文益禪師語錄,明 語風圓信．郭凝之編,"語風圓信,郭凝之",聖守(A001480);郭凝之(A001771)
T1992,汾陽無德禪師語錄,宋 楚圓集,楚圓,楚圓(A001439)
T1993,黃龍慧南禪師語錄,宋 惠泉集,惠泉,九頂慧泉(A001198)
T1994A,楊岐方會和尚語錄,宋 仁勇等編,仁勇,仁勇(A000108)
T1995,法演禪師語錄,宋 才良等編,才良,才良(A000093)
T1996,明覺禪師語錄,宋 惟蓋竺編,惟蓋竺,惟蓋(A001075)
T1997,圓悟佛果禪師語錄,宋 紹隆等編,紹隆,紹隆(A001128)
T1998A,大慧普覺禪師語錄,宋 蘊聞編,蘊聞,蘊聞(A001935)
T1998B,大慧普覺禪師宗門武庫,宋 道謙編,道謙,道謙(A001561)
T1999,密菴和尚語錄,宋 崇岳．了悟等編,"崇岳,了悟",崇岳(A001037);了悟(A000027)
T2000,虛堂和尚語錄,宋 妙源編,妙源,妙源(A000476)
T2001,宏智禪師廣錄,宋 集成等編,集成,宗法(A000579)
T2002A,如淨和尚語錄,宋 文素編,文素,文素(A000175)
T2002B,天童山景德寺如淨禪師續語錄,宋 義遠編,義遠,義遠(A001475)
T2003,佛果圜悟禪師碧巖錄,宋 重顯頌古．克勤評唱,"重顯,克勤",重顯(A000885);克勤(A001411)
T2004,萬松老人評唱天童覺和尚頌古從容庵錄,宋 正覺頌古．元 行秀評唱,"正覺,行秀",正覺(A000278);行秀(A000408)
T2005,無門關,宋 宗紹編,宗紹,宗紹(A000590)
T2006,人天眼目,宋 智昭集,智昭,智昭(A001266)
T2007,南宗頓教最上大乘摩訶般若波羅蜜經六祖惠能大師於韶州大梵寺施法壇經,唐 法海集,法海,法海(A011235)
T2008,六祖大師法寶壇經,元 宗寶編,宗寶,宗寶(A000609)
T2010,信心銘,隋 僧璨作,僧璨,鑑智僧璨(A001601)
T2011,最上乘論,唐 弘忍述,弘忍,弘忍(A000237)
T2012A,黃檗山斷際禪師傳心法要,唐 裴休集,裴休,裴休(A003624)
T2012B,黃檗斷際禪師宛陵錄,唐 裴休集,裴休,裴休(A003624)
T2013,禪宗永嘉集,唐 玄覺撰,玄覺,永嘉玄覺(A010119)
T2014,永嘉證道歌,唐 玄覺撰,玄覺,永嘉玄覺(A010119)
T2015,禪源諸詮集都序,唐 宗密述,宗密,宗密(A000587)
T2016,宗鏡錄,宋 延壽集,延壽,延壽(A000282)
T2017,萬善同歸集,宋 延壽述,延壽,延壽(A000282)
T2018,永明智覺禪師唯心訣,宋 延壽撰,延壽,延壽(A000282)
T2019A,真心直說,高麗 知訥撰,知訥,普照(A001227)
T2019B,誡初心學人文,高麗 知訥撰,知訥,普照(A001227)
T2020,高麗國普照禪師修心訣,高麗 知訥撰,知訥,普照(A001227)
T2021,禪宗決疑集,元 智徹述,智徹,智徹(A001288)
T2022,禪林寶訓,宋 淨善重集,淨善,淨善(A001110)
T2023,緇門警訓,明 如巹續集,如巹,如巹(A000342)
T2024,禪關策進,明 袾宏輯,袾宏,袾宏(A001394)
T2025,勅修百丈清規,元 德煇重編,德煇,德輝(A001688)
T2026,撰集三藏及雜藏傳,失譯,,
T2027,迦葉結經,後漢 安世高譯,安世高,安世高(A000366)
T2028,迦丁比丘說當來變經,失譯,,
T2029,佛使比丘迦旃延說法沒盡偈百二十章,失譯,,
T2030,大阿羅漢難提蜜多羅所說法住記,唐 玄奘譯,玄奘,玄奘(A000294)
T2031,異部宗輪論,世友菩薩造  唐 玄奘譯,"世友菩薩,玄奘",玄奘(A000294)
T2032,十八部論,陳 真諦譯,真諦,真諦(A000962)
T2033,部執異論,天友菩薩造  陳 真諦譯,"天友菩薩,真諦",真諦(A000962)
T2034,歷代三寶紀,隋 費長房撰,費長房,費長房(A001364)
T2035,佛祖統紀,宋 志磐撰,志磐,志磐(A000502)
T2036,佛祖歷代通載,元 念常集,念常,念常(A000626)
T2037,釋氏稽古略,元 覺岸編,覺岸,覺岸(A001944)
T2038,釋鑑稽古略續集,明 幻輪編,幻輪,幻輪(A000154)
T2039,三國遺事,高麗 一然撰,一然,
T2040,釋迦譜,梁 僧祐撰,僧祐,僧祐(A001587)
T2041,釋迦氏譜,唐 道宣撰,道宣,道宣(A001519)
T2042,阿育王傳,西晉 安法欽譯,安法欽,安法欽(A000368)
T2043,阿育王經,梁 僧伽婆羅譯,僧伽婆羅,僧伽婆羅(A001588)
T2044,天尊說阿育王譬喻經,失譯,,
T2045,阿育王息壞目因緣經,符秦 曇摩難提譯,曇摩難提,曇摩難提(A001798)
T2046,馬鳴菩薩傳,後秦 鳩摩羅什譯,鳩摩羅什,鳩摩羅什(A001583)
T2047a,龍樹菩薩傳,姚秦 鳩摩羅什譯,鳩摩羅什,鳩摩羅什(A001583)
T2047b,龍樹菩薩傳,姚秦 鳩摩羅什譯,鳩摩羅什,鳩摩羅什(A001583)
T2048,提婆菩薩傳,姚秦 鳩摩羅什譯,鳩摩羅什,鳩摩羅什(A001583)
T2049,婆藪槃豆法師傳,陳 真諦譯,真諦,真諦(A000962)
T2050,隋天台智者大師別傳,隋 灌頂撰,灌頂,灌頂(A004896)
T2051,唐護法沙門法琳別傳,唐 彥琮撰,彥琮,彥悰(A000827)
T2052,大唐故三藏玄奘法師行狀,唐 冥詳撰,冥詳,冥詳(A000896)
T2053,大唐大慈恩寺三藏法師傳,唐 慧立本、彥悰箋,"慧立,彥悰",慧立(A001194);彥悰(A000827)
T2054,唐大薦福寺故寺主翻經大德法藏和尚傳,新羅 崔致遠撰,崔致遠,崔致遠(A001041)
T2055,玄宗朝翻經三藏善無畏贈鴻臚卿行狀,唐 李華撰,李華,李華(A000519)
T2056,大唐故大德贈司空大辨正廣智不空三藏行狀,唐 趙遷撰,趙遷,趙遷(A001641)
T2058,付法藏因緣傳,元魏 吉迦夜共曇曜譯,"吉迦夜,曇曜",吉迦夜(A000328);曇曜(A001802)
T2059,高僧傳,梁 慧皎撰,慧皎,慧皎(A001724)
T2060,續高僧傳,唐 道宣撰,道宣,道宣(A001519)
T2061,宋高僧傳,宋 贊寧等撰,贊寧,贊寧(A001910)
T2062,大明高僧傳,明 如惺撰,如惺,如惺(A000348)
T2063,比丘尼傳,梁 寶唱撰,寶唱,寶唱(A001926)
T2065,海東高僧傳,高麗 覺訓撰,覺訓,覺訓(A001947)
T2066,大唐西域求法高僧傳,唐 義淨撰,義淨,義淨(A001470)
T2067,弘贊法華傳,唐 惠詳撰,惠詳,慧詳(A001733)
T2068,法華傳記,唐 僧詳撰,僧詳,慧詳(A001733)
T2069,天台九祖傳,宋 士衡編,士衡,士衡(A000050)
T2071,淨土往生傳,宋 戒珠敘,戒珠,戒珠(A000513)
T2072,往生集,明 袾宏輯,袾宏,袾宏(A001394)
T2073,華嚴經傳記,唐 法藏集,法藏,法藏(A002450)
T2074,大方廣佛華嚴經感應傳,唐 惠英撰．胡幽貞纂,"惠英,胡幽貞",慧英(A001199);胡幽貞(A000866)
T2076,景德傳燈錄,宋 道原纂,道原,道原(A001523)
T2077,續傳燈錄,明 居頂輯,居頂,居頂(A000616)
T2078,傳法正宗記,宋 契嵩編,契嵩,契嵩(A000821)
T2079,傳法正宗定祖圖,宋 契嵩撰,契嵩,契嵩(A000821)
T2080,傳法正宗論,宋 契嵩編,契嵩,契嵩(A000821)
T2081,兩部大法相承師資付法記,唐 海雲記,海雲,海雲(A000938)
T2082,冥報記,唐 唐臨撰,唐臨,唐臨(A006259)
T2083,釋門自鏡錄,唐 懷信述,懷信,懷信(A001894)
T2084,三寶感應要略錄,宋 非濁集,非濁,非濁(A000803)
T2085,高僧法顯傳,東晉 法顯記,法顯,法顯(A000750)
T2087,大唐西域記,唐 玄奘譯、辯機撰,"玄奘,辯機",玄奘(A000294);辯機(A001966)
T2088,釋迦方志,唐 道宣撰,道宣,道宣(A001519)
T2089,遊方記抄,新羅慧超唐圓照等撰,"慧超,唐圓照",
T2090,釋迦牟尼如來像法滅盡之記,唐 法成譯,法成,法成(A000696)
T2092,洛陽伽藍記,元魏 楊衒之撰,楊衒之,楊衒之(A001444)
T2093,寺塔記,唐 段成式撰,段成式,段成式(A000850)
T2095,廬山記,宋 陳舜俞撰,陳舜俞,陳舜俞(A001163)
T2096,天台山記,唐 徐靈府撰,徐靈府,徐靈府(A000926)
T2097,南嶽總勝集,宋 陳田夫撰,陳田夫,陳田夫(A001161)
T2098,古清涼傳,唐 慧祥撰,慧祥,慧祥(A001725)
T2099,廣清涼傳,宋 延一編,延一,延一(A000620)
T2100,續清涼傳,宋 張商英述,張商英,張商英(A001050)
T2101,補陀洛迦山傳,元 盛熙明述,盛熙明,盛熙明(A001122)
T2102,弘明集,梁 僧祐撰,僧祐,僧祐(A001587)
T2103,廣弘明集,唐 道宣撰,道宣,道宣(A001519)
T2104,集古今佛道論衡,唐 道宣撰,道宣,道宣(A001519)
T2105,續集古今佛道論衡,唐 智昇撰,智昇,智昇(A001261)
T2106,集神州三寶感通錄,唐 道宣撰,道宣,道宣(A001519)
T2107,道宣律師感通錄,唐 道宣撰,道宣,道宣(A001519)
T2108,集沙門不應拜俗等事,唐 彥悰纂錄,彥悰,彥悰(A000827)
T2109,破邪論,唐 法琳撰,法琳,法琳(A000726)
T2110,辯正論,唐 法琳撰,法琳,法琳(A000726)
T2111,十門辯惑論,唐 復禮撰,復禮,復禮(A001192)
T2112,甄正論,唐 玄嶷撰,玄嶷,玄嶷(A000301)
T2113,北山錄,唐 神清撰．慧寶注,"神清,慧寶",神清(A000988);慧寶(A001742)
T2114,護法論,宋 張商英述,張商英,張商英(A001050)
T2115,鐔津文集,宋 契嵩撰,契嵩,契嵩(A000821)
T2116,辯偽錄,元 祥邁撰,祥邁,祥邁(A001125)
T2117,三教平心論,元 劉謐撰,劉謐,劉謐(A001650)
T2118,折疑論,師子比丘述註,師子比丘,子成(A000079);師子(A000907)
T2120,代宗朝贈司空大辨正廣智三藏和上表制集,唐 圓照集,圓照,圓照(A001417)
T2121,經律異相,梁 寶唱等集,寶唱,寶唱(A001926)
T2122,法苑珠林,唐 道世撰,道世,道世(A000296)
T2123,諸經要集,唐 道世集,道世,道世(A000296)
T2124,法門名義集,唐 李師政撰,李師政,李師政(A000516)
T2125,南海寄歸內法傳,唐 義淨撰,義淨,義淨(A001470)
T2126,大宋僧史略,宋 贊寧撰,贊寧,贊寧(A001910)
T2127,釋氏要覽,宋 道誠集,道誠,道誠(A001542)
T2128,一切經音義,唐 慧琳撰,慧琳,慧琳(A001729)
T2129,續一切經音義,宋 希麟集,希麟,希麟(A000492)
T2131,翻譯名義集,宋 法雲編,法雲,法雲(A001997)
T2132,悉曇字記,唐 智廣撰,智廣,智廣(A010624)
T2133A,梵語千字文,唐 義淨撰,義淨,義淨(A001470)
T2133B,梵語千字文,唐 義淨撰,義淨,義淨(A001470)
T2134,唐梵文字,唐 全真集,全真,全真(A000327)
T2135,梵語雜名,唐 禮言集,禮言,禮言(A001880)
T2136,唐梵兩語雙對集,唐 僧怛多蘖多．波羅瞿那彌捨沙集,"僧怛多蘖多,波羅瞿那彌捨沙",僧怛多櫱多(A001594);波羅瞿那彌捨沙(A000687)
T2137,金七十論,陳 真諦譯,真諦,真諦(A000962)
T2138,勝宗十句義論,慧月造  唐 玄奘譯,"慧月,玄奘",玄奘(A000294)
T2141A,摩尼光佛教法儀略,唐 拂多誕譯,拂多誕,拂多誕(A000649)
T2144,大秦景教流行中國碑頌,唐 景淨述,景淨,景淨(A001244)
T2145,出三藏記集,梁 僧祐撰,僧祐,僧祐(A001587)
T2146,眾經目錄,隋 法經等撰,法經,法經(A000732)
T2147,眾經目錄,隋 彥琮撰,彥琮,
T2148,眾經目錄,唐 靜泰撰,靜泰,靜泰(A001836)
T2149,大唐內典錄,唐 道宣撰,道宣,道宣(A001519)
T2150,續大唐內典錄,唐 道宣撰,道宣,道宣(A001519)
T2151,古今譯經圖紀,唐 靖邁撰,靖邁,釋靖邁(A001582)
T2152,續古今譯經圖紀,唐 智昇撰,智昇,智昇(A001261)
T2153,大周刊定眾經目錄,唐 明佺等撰,明佺,明佺(A000657)
T2154,開元釋教錄,唐 智昇撰,智昇,智昇(A001261)
T2155,開元釋教錄略出,唐 智昇撰,智昇,智昇(A001261)
T2156,大唐貞元續開元釋教錄,唐 圓照集,圓照,圓照(A001417)
T2157,貞元新定釋教目錄,唐 圓照撰,圓照,圓照(A001417)
T2158,續貞元釋教錄,南唐 恒安集,恒安,恆安(A000838)
T2159,傳教大師將來台州錄,日本 最澄撰,最澄,最澄(A001177)
T2160,傳教大師將來越州錄,日本 最澄撰,最澄,最澄(A001177)
T2161,御請來目錄,日本 空海撰,空海,空海(A000759)
T2163,常曉和尚請來目錄,日本 常曉撰,常曉,
T2164,靈巖寺和尚請來法門道具等目錄,日本 圓行撰,圓行,圓行(A001405)
T2165,日本國承和五年入唐求法目錄,日本 圓仁撰,圓仁,圓仁(A001402)
T2166,慈覺大師在唐送進錄,日本 圓仁撰,圓仁,圓仁(A001402)
T2167,入唐新求聖教目錄,日本 圓仁撰,圓仁,圓仁(A001402)
T2168A,惠運禪師將來教法目錄,日本 惠運撰,惠運,慧運(A001202)
T2168B,惠運律師書目錄,日本 惠運撰,惠運,慧運(A001202)
T2169,開元寺求得經疏記等目錄,日本 圓珍撰,圓珍,圓珍(A001409)
T2170,福州溫州台州求得經律論疏記外書等目錄,日本 圓珍撰,圓珍,圓珍(A001409)
T2171,青龍寺求法目錄,日本 圓珍撰,圓珍,圓珍(A001409)
T2172,日本比丘圓珍入唐求法目錄,日本 圓珍撰,圓珍,圓珍(A001409)
T2173,智證大師請來目錄,日本 圓珍撰,圓珍,圓珍(A001409)
T2174A,新書寫請來法門等目錄,日本 宗叡撰,宗叡,宗叡(A000603)
T2176,諸阿闍梨真言密教部類總錄,日本 安然集,安然,安然(A000369)
T2177,華嚴宗章疏并因明錄,日本 圓超錄,圓超,圓超(A001415)
T2178,天台宗章疏,日本 玄日錄,玄日,玄日(A000290)
T2179,三論宗章疏,日本 安遠錄,安遠,安遠(A000370)
T2180,法相宗章疏,日本 平祚錄,平祚,平祚(A000234)
T2181,注進法相宗章疏,日本 藏俊撰,藏俊,藏俊(A001886)
T2182,律宗章疏,日本 榮穩錄,榮穩,榮穩(A001626)
T2183,東域傳燈目錄,日本 永超集,永超,永超(A000286)
T2184,新編諸宗教藏總錄,高麗 義天錄,義天,義天(A001462)
T2733,御注金剛般若波羅蜜經宣演,唐 道氤撰,道氤,道氤(A001525)
T2734,金剛暎卷上,唐 寶達集,寶達,寶達(A001929)
T2735,金剛般若經旨贊,唐 曇曠撰,曇曠,曇曠(A001803)
T2736,金剛般若經依天親菩薩論贊略釋秦本義記卷上,唐 知恩撰,知恩,知恩(A000755)
T2756,華嚴經義記卷第一,後魏 慧光撰,慧光,慧光(A006354)
T2757,華嚴經疏卷第三,新羅 元曉撰,元曉,元曉(A000136)
T2762,勝鬘經疏,昭法師撰,昭法師,昭(A000847)
T2776,釋肇序,唐 體請記,體請,體請(A001979)
T2777,淨名經集解關中疏,唐 道掖撰,道掖,道液(A001531)
T2778,淨名經關中釋抄,唐 道掖撰,道掖,道液(A001531)
T2780,溫室經疏,唐 慧淨撰,慧淨,慧淨(A001723)
T2781,盂蘭盆經讚述,唐 慧淨撰,慧淨,慧淨(A001723)
T2782,大乘稻芉經隨聽疏,唐 法成撰,法成,法成(A000696)
T2799,十地論義疏卷第一．第三,北周 法上撰,法上,法上(A000689)
T2800,廣百論疏卷第一,唐 文軌撰,文軌,文軌(A000170)
T2801,瑜伽師地論分門記,唐 法成撰．智慧山記,"法成,智慧山",法成(A000696);智慧山(A001293)
T2802,瑜伽論手記,唐 法成述．福慧記,"法成,福慧",法成(A000696);福慧(A001632)
T2810,大乘百法明門論開宗義記,唐 曇曠撰,曇曠,曇曠(A001803)
T2812,大乘百法明門論開宗義決,唐 曇曠撰,曇曠,曇曠(A001803)
T2813,大乘起信論略述,唐 曇曠撰,曇曠,曇曠(A001803)
T2814,大乘起信論廣釋卷第三．四．五,唐 曇曠撰,曇曠,曇曠(A001803)
T2823,大乘入道次第開決,唐 曇曠撰,曇曠,曇曠(A001803)
T2826,略諸經論念佛法門往生淨土集卷上,唐 慧日撰,慧日,慧日(A001701)
T2827,淨土五會念佛誦經觀行儀卷中．下,唐 法照撰,法照,法照(A009238)
T2835,大乘開心顯性頓悟真宗論,唐 慧光釋,慧光,
T2836,大乘北宗論,唐 慧光釋,慧光,慧光(A006354)
T2837,楞伽師資記,唐 淨覺集,淨覺,淨覺(A001121)
T2838,傳法寶紀,唐 杜朏撰,杜朏,杜朏(A000524)
T2865,護身命經,界　比丘道真,道真,
T2886,佛為心王菩薩說投陀經卷上,五陰山室寺惠辨禪師註,惠辨,
T2894,三廚經,西國婆羅門達多羅及闍那崛多等奉詔譯,"達多羅,闍那崛多",
T2897,天地八陽神呪經,,,義淨(A001470)
