id,title,byline
T1765,大般涅槃經玄義,隋 灌頂撰
T1766,涅槃玄義發源機要,宋 智圓述
T1767,大般涅槃經疏,隋 灌頂撰
T1768,涅槃經遊意,隋 吉藏撰
T1769,涅槃宗要,新羅 元曉撰
T1770,本願藥師經古迹,新羅 太賢撰
T1771,彌勒經遊意,隋 吉藏撰
T1772,觀彌勒上生兜率天經贊,唐 窺基撰
T1773,彌勒上生經宗要,新羅 元曉撰
T1774,三彌勒經疏,新羅 憬興撰
T1775,注維摩詰經,後秦 僧肇撰
T1776,維摩義記,隋 慧遠撰
T1777,維摩經玄疏,隋 智顗撰
T1778,維摩經略疏,隋 智顗說　唐 湛然略
T1779,維摩經略疏垂裕記,宋 智圓述
T1780,淨名玄論,隋 吉藏造
T1781,維摩經義疏,隋 吉藏撰
T1782,說無垢稱經疏,唐 窺基撰
T1783,金光明經玄義,隋 智顗說 灌頂錄
T1784,金光明經玄義拾遺記,宋 知禮述
T1785,金光明經文句,隋 智顗說 灌頂錄
T1786,金光明經文句記,宋 知禮述
T1787,金光明經疏,隋 吉藏撰
T1788,金光明最勝王經疏,唐 慧沼撰
T1789,楞伽阿跋多羅寶經註解,明 宗泐．如同註
T1790,入楞伽心玄義,唐 法藏撰
T1791,注大乘入楞伽經,宋 寶臣述
T1792,佛說盂蘭盆經疏,唐 宗密述
T1793,溫室經義記,隋 慧遠撰
T1794,註四十二章經,宋 真宗皇帝註
T1795,大方廣圓覺修多羅了義經略疏,唐 宗密述
T1796,大毘盧遮那成佛經疏,唐 一行記
T1797,大毘盧遮那經供養次第法疏,唐 不可思議撰
T1798,金剛頂經大瑜伽祕密心地法門義訣,唐 不空撰
T1799,首楞嚴義疏注經,宋 子璿集
T1800,請觀音經疏,隋 智顗說 灌頂記
T1801,請觀音經疏闡義鈔,宋 智圓述
T1802,十一面神呪心經義疏,唐 慧沼撰
T1803,佛頂尊勝陀羅尼經教跡義記,唐 法崇述
T1804,四分律刪繁補闕行事鈔,唐 道宣撰
T1805,四分律行事鈔資持記,宋 元照撰
T1806,四分律比丘含注戒本,唐 道宣述
T1807,四分比丘戒本疏,唐 定賓撰
T1808,四分律刪補隨機羯磨,唐 道宣集
T1809,僧羯磨,唐 懷素集
T1810,尼羯磨,唐 懷素集
T1811,菩薩戒義疏,隋 智顗說 灌頂記
T1812,天台菩薩戒疏,唐 明曠刪補
T1813,梵網經菩薩戒本疏,唐 法藏撰
T1814,菩薩戒本疏,新羅 義寂述
T1815,梵網經古迹記,新羅 太賢集
T1816,金剛般若論會釋,唐 窺基撰
T1817,略明般若末後一頌讚述,唐 義淨述
T1818,法華論疏,隋 吉藏撰
T1819,無量壽經優婆提舍願生偈註,北魏 曇鸞註解
T1820,佛遺教經論疏節要,宋 淨源節要 明 袾宏補註
T1821,俱舍論記,唐 普光述
T1822,俱舍論疏,唐 法寶撰
T1823,俱舍論頌疏論本,唐 圓暉述
T1824,中觀論疏,隋 吉藏撰
T1825,十二門論疏,隋 吉藏撰
T1826,十二門論宗致義記,唐 法藏述
T1827,百論疏,隋 吉藏撰
T1828,瑜伽論記,唐 遁倫集撰
T1829,瑜伽師地論略纂,唐 窺基撰
T1830,成唯識論述記,唐 窺基撰
T1831,成唯識論掌中樞要,唐 窺基撰
T1832,成唯識論了義燈,唐 惠沼述
T1833,成唯識論演祕,唐 智周撰
T1834,唯識二十論述記,唐 窺基撰
T1835,辯中邊論述記,唐 窺基撰
T1836,大乘百法明門論解,唐 窺基註解、明 普泰增修
T1837,大乘百法明門論疏,唐 大乘光撰
T1838,大乘法界無差別論疏,唐 法藏撰
T1839,理門論述記,唐 神泰撰
T1840,因明入正理論疏,唐 窺基撰
T1841,因明義斷,唐 慧沼撰
T1842,因明入正理論義纂要,唐 慧沼集
T1843,大乘起信論義疏,隋 慧遠撰
T1844,起信論疏,新羅 元曉撰
T1845,大乘起信論別記,新羅 元曉撰
T1846,大乘起信論義記,唐 法藏撰
T1847,大乘起信論義記別記,唐 法藏撰
T1848,起信論疏筆削記,宋 子璿錄
T1849,大乘起信論內義略探記,新羅 太賢作
T1850,大乘起信論裂網疏,明 智旭述
T1851,大乘義章,隋 慧遠撰
T1852,三論玄義,隋 吉藏撰
T1853,大乘玄論,隋 吉藏撰
T1854,二諦義,隋 吉藏撰
T1855,三論遊意義,隋 磧法師撰
T1856,鳩摩羅什法師大義,東晉 慧遠問．羅什答
T1857,寶藏論,後秦 僧肇著
T1858,肇論,後秦 僧肇作
T1859,肇論疏,唐 元康撰
T1860,肇論新疏,元 文才述
T1861,大乘法苑義林章,唐 窺基撰
T1862,勸發菩提心集,唐 慧沼撰
T1863,能顯中邊慧日論,唐 慧沼撰
T1864,大乘入道次第,唐 智周撰
T1865,八識規矩補註,明 普泰補註
T1866,華嚴一乘教義分齊章,唐 法藏述
T1867,華嚴五教止觀,隋 杜順說
T1868,華嚴一乘十玄門,隋 杜順說．唐 智儼撰
T1869,華嚴五十要問答,唐 智儼集
T1870,華嚴經內章門等雜孔目章,唐 智儼集
T1871,華嚴經旨歸,唐 法藏述
T1872,華嚴策林,唐 法藏述
T1873,華嚴經問答,唐 法藏撰
T1874,華嚴經明法品內立三寶章,唐 法藏述
T1875,華嚴經義海百門,唐 法藏述
T1876,修華嚴奧旨妄盡還源觀,唐 法藏述
T1877,華嚴遊心法界記,唐 法藏撰
T1878,華嚴發菩提心章,唐 法藏述
T1879a,華嚴經關脈義記,唐 法藏撰
T1880,金師子章雲間類解,唐 法藏撰．宋 淨源述
T1881,華嚴經金師子章註,唐 法藏撰．宋 承遷註
T1882,三聖圓融觀門,唐 澄觀述
T1883,華嚴法界玄鏡,唐 澄觀述
T1884,註華嚴法界觀門,唐 宗密註
T1885,註華嚴經題法界觀門頌,宋 本嵩述．琮湛註
T1886,原人論,唐 宗密述
T1887A,華嚴一乘法界圖,新羅 義湘撰
T1888,解迷顯智成悲十明論,唐 李通玄撰
T1889,海印三昧論,新羅 明皛述
T1890,華嚴一乘成佛妙義,新羅 見登之集
T1891,文殊指南圖讚,宋 惟白述
T1892,關中創立戒壇圖經,唐 道宣撰
T1893,淨心戒觀法,唐 道宣撰
T1894,釋門章服儀,唐 道宣述
T1895,量處輕重儀,唐 道宣緝
T1896,釋門歸敬儀,唐 道宣述
T1897,教誡新學比丘行護律儀,唐 道宣述
T1898,律相感通傳,唐 道宣撰
T1899,中天竺舍衛國祇洹寺圖經,唐 道宣撰
T1900,佛制比丘六物圖,宋 元照撰
T1901,護命放生軌儀法,唐 義淨撰
T1902,受用三水要行法,唐 義淨撰
T1903,說罪要行法,唐 義淨撰
T1904,根本說一切有部出家授近圓羯磨儀範,元 拔合思巴集
T1905,根本說一切有部苾芻習學略法,元 拔合思巴集
T1906,菩薩戒本宗要,新羅 大賢撰
T1907,菩薩戒本持犯要記,新羅 元曉述
T1908,大乘六情懺悔,新羅 元曉撰
T1909,慈悲道場懺法,梁 諸大法師集撰
T1911,摩訶止觀,隋 智顗說
T1912,止觀輔行傳弘決,唐 湛然述
T1913,止觀義例,唐 湛然述
T1914,止觀大意,唐 湛然述
T1915,修習止觀坐禪法要,隋 智顗述
T1916,釋禪波羅蜜次第法門,隋 智顗說
T1917,六妙法門,隋 智顗說
T1918,四念處,隋 智顗說
T1919,天台智者大師禪門口訣,隋 智顗說
T1920,觀心論,隋 智顗述
T1921,觀心論疏,隋 灌頂撰
T1922,釋摩訶般若波羅蜜經覺意三昧,隋 智顗說
T1923,諸法無諍三昧法門,陳 慧思撰
T1924,大乘止觀法門,陳 慧思說
T1925,法界次第初門,隋 智顗撰
T1926,法華經安樂行義,陳 慧思說
T1927,十不二門,唐 湛然述
T1928,十不二門指要鈔,宋 知禮述
T1929,四教義,隋 智顗撰
T1930,天台八教大意,隋 灌頂撰
T1931,天台四教儀,高麗 諦觀錄
T1932,金剛錍,唐 湛然述
T1933,南嶽思大禪師立誓願文,陳 慧思撰
T1934,國清百錄,隋 灌頂纂
T1935,法智遺編觀心二百問,宋 繼忠集
T1936,四明十義書,宋 知禮撰
T1937,四明尊者教行錄,宋 宗曉編
T1938,天台傳佛心印記,元 懷則述
T1939,教觀綱宗,明 智旭述
T1940,方等三昧行法,隋 智顗說
T1941,法華三昧懺儀,隋 智顗撰
T1942,法華三昧行事運想補助儀,唐 湛然撰
T1945,金光明懺法補助儀,宋 遵式集
T1946,金光明最勝懺儀,宋 知禮集
T1947,釋迦如來涅槃禮讚文,宋 仁岳撰
T1948,天台智者大師齋忌禮讚文,宋 遵式述
T1949,請觀世音菩薩消伏毒害陀羅尼三昧儀,宋 遵式集
T1950,千手眼大悲心呪行法,宋 知禮集
T1951,熾盛光道場念誦儀,宋 遵式撰
T1954,明佛法根本碑,唐 智慧輪述
T1955,顯密圓通成佛心要集,遼 道[厄*殳]集
T1956,密呪圓因往生集,夏 智廣等集
T1957,略論安樂淨土義,後魏 曇鸞撰
T1958,安樂集,唐 道綽撰
T1959,觀念阿彌陀佛相海三昧功德法門,唐 善導集記
T1960,釋淨土群疑論,唐 懷感撰
T1961,淨土十疑論,隋 智顗說
T1962,五方便念佛門,隋 智顗撰
T1963,淨土論,唐 迦才撰
T1964,西方要決釋疑通規,唐 基撰
T1965,遊心安樂道,新羅 元曉撰
T1966,念佛鏡,唐 道鏡、善道共集
T1967,念佛三昧寶王論,唐 飛錫撰
T1968,往生淨土決疑行願二門,宋 遵式撰
T1969A,樂邦文類,宋 宗曉編
T1969B,樂邦遺稿,宋 宗曉編
T1970,龍舒增廣淨土文,宋 王日休撰
T1971,淨土境觀要門,元 懷則述
T1972,淨土或問,元 天如則著
T1973,廬山蓮宗寶鑑,元 普度編
T1974,寶王三昧念佛直指,明 妙叶集
T1975,淨土生無生論,明 傳燈撰
T1976,西方合論,明 袁宏道撰
T1977,淨土疑辨,明 袾宏撰
T1978,讚阿彌陀佛偈,後魏 曇鸞撰
T1979,轉經行道願往生淨土法事讚,唐 善導集記
T1980,往生禮讚偈,唐 善導集記
T1981,依觀經等明般舟三昧行道往生讚,唐 善導撰
T1982,集諸經禮懺儀,唐 智昇撰
T1983,淨土五會念佛略法事儀讚,唐 法照述
T1984,往生淨土懺願儀,宋 遵式撰
T1985,鎮州臨濟慧照禪師語錄,唐 慧然集
T1986A,筠州洞山悟本禪師語錄,日本 慧印校
T1986B,瑞州洞山良价禪師語錄,明 語風圓信．郭凝之編
T1987A,撫州曹山元證禪師語錄,日本 慧印校
T1987B,撫州曹山本寂禪師語錄,日本 玄契編
T1988,雲門匡真禪師廣錄,宋 守堅集
T1989,潭州溈山靈祐禪師語錄,明 語風圓信．郭凝之編
T1990,袁州仰山慧寂禪師語錄,明 語風圓信．郭凝之編
T1991,金陵清涼院文益禪師語錄,明 語風圓信．郭凝之編
T1992,汾陽無德禪師語錄,宋 楚圓集
T1993,黃龍慧南禪師語錄,宋 惠泉集
T1994A,楊岐方會和尚語錄,宋 仁勇等編
T1995,法演禪師語錄,宋 才良等編
T1996,明覺禪師語錄,宋 惟蓋竺編
T1997,圓悟佛果禪師語錄,宋 紹隆等編
T1998A,大慧普覺禪師語錄,宋 蘊聞編
T1998B,大慧普覺禪師宗門武庫,宋 道謙編
T1999,密菴和尚語錄,宋 崇岳．了悟等編
T2000,虛堂和尚語錄,宋 妙源編
T2001,宏智禪師廣錄,宋 集成等編
T2002A,如淨和尚語錄,宋 文素編
T2002B,天童山景德寺如淨禪師續語錄,宋 義遠編
T2003,佛果圜悟禪師碧巖錄,宋 重顯頌古．克勤評唱
T2004,萬松老人評唱天童覺和尚頌古從容庵錄,宋 正覺頌古．元 行秀評唱
T2005,無門關,宋 宗紹編
T2006,人天眼目,宋 智昭集
T2007,南宗頓教最上大乘摩訶般若波羅蜜經六祖惠能大師於韶州大梵寺施法壇經,唐 法海集
T2008,六祖大師法寶壇經,元 宗寶編
T2010,信心銘,隋 僧璨作
T2011,最上乘論,唐 弘忍述
T2012A,黃檗山斷際禪師傳心法要,唐 裴休集
T2012B,黃檗斷際禪師宛陵錄,唐 裴休集
T2013,禪宗永嘉集,唐 玄覺撰
T2014,永嘉證道歌,唐 玄覺撰
T2015,禪源諸詮集都序,唐 宗密述
T2016,宗鏡錄,宋 延壽集
T2017,萬善同歸集,宋 延壽述
T2018,永明智覺禪師唯心訣,宋 延壽撰
T2019A,真心直說,高麗 知訥撰
T2019B,誡初心學人文,高麗 知訥撰
T2020,高麗國普照禪師修心訣,高麗 知訥撰
T2021,禪宗決疑集,元 智徹述
T2022,禪林寶訓,宋 淨善重集
T2023,緇門警訓,明 如巹續集
T2024,禪關策進,明 袾宏輯
T2025,勅修百丈清規,元 德煇重編
T2026,撰集三藏及雜藏傳,失譯
T2027,迦葉結經,後漢 安世高譯
T2028,迦丁比丘說當來變經,失譯
T2029,佛使比丘迦旃延說法沒盡偈百二十章,失譯
T2030,大阿羅漢難提蜜多羅所說法住記,唐 玄奘譯
T2031,異部宗輪論,世友菩薩造 唐 玄奘譯
T2032,十八部論,陳 真諦譯
T2033,部執異論,天友菩薩造 陳 真諦譯
T2034,歷代三寶紀,隋 費長房撰
T2035,佛祖統紀,宋 志磐撰
T2036,佛祖歷代通載,元 念常集
T2037,釋氏稽古略,元 覺岸編
T2038,釋鑑稽古略續集,明 幻輪編
T2039,三國遺事,高麗 一然撰
T2040,釋迦譜,梁 僧祐撰
T2041,釋迦氏譜,唐 道宣撰
T2042,阿育王傳,西晉 安法欽譯
T2043,阿育王經,梁 僧伽婆羅譯
T2044,天尊說阿育王譬喻經,失譯
T2045,阿育王息壞目因緣經,符秦 曇摩難提譯
T2046,馬鳴菩薩傳,後秦 鳩摩羅什譯
T2047a,龍樹菩薩傳,姚秦 鳩摩羅什譯
T2047b,龍樹菩薩傳,姚秦 鳩摩羅什譯
T2048,提婆菩薩傳,姚秦 鳩摩羅什譯
T2049,婆藪槃豆法師傳,陳 真諦譯
T2050,隋天台智者大師別傳,隋 灌頂撰
T2051,唐護法沙門法琳別傳,唐 彥琮撰
T2052,大唐故三藏玄奘法師行狀,唐 冥詳撰
T2053,大唐大慈恩寺三藏法師傳,唐 慧立本、彥悰箋
T2054,唐大薦福寺故寺主翻經大德法藏和尚傳,新羅 崔致遠撰
T2055,玄宗朝翻經三藏善無畏贈鴻臚卿行狀,唐 李華撰
T2056,大唐故大德贈司空大辨正廣智不空三藏行狀,唐 趙遷撰
T2058,付法藏因緣傳,元魏 吉迦夜共曇曜譯
T2059,高僧傳,梁 慧皎撰
T2060,續高僧傳,唐 道宣撰
T2061,宋高僧傳,宋 贊寧等撰
T2062,大明高僧傳,明 如惺撰
T2063,比丘尼傳,梁 寶唱撰
T2065,海東高僧傳,高麗 覺訓撰
T2066,大唐西域求法高僧傳,唐 義淨撰
T2067,弘贊法華傳,唐 惠詳撰
T2068,法華傳記,唐 僧詳撰
T2069,天台九祖傳,宋 士衡編
T2071,淨土往生傳,宋 戒珠敘
T2072,往生集,明 袾宏輯
T2073,華嚴經傳記,唐 法藏集
T2074,大方廣佛華嚴經感應傳,唐 惠英撰．胡幽貞纂
T2076,景德傳燈錄,宋 道原纂
T2077,續傳燈錄,明 居頂輯
T2078,傳法正宗記,宋 契嵩編
T2079,傳法正宗定祖圖,宋 契嵩撰
T2080,傳法正宗論,宋 契嵩編
T2081,兩部大法相承師資付法記,唐 海雲記
T2082,冥報記,唐 唐臨撰
T2083,釋門自鏡錄,唐 懷信述
T2084,三寶感應要略錄,宋 非濁集
T2085,高僧法顯傳,東晉 法顯記
T2087,大唐西域記,唐 玄奘譯、辯機撰
T2088,釋迦方志,唐 道宣撰
T2089,遊方記抄,新羅慧超唐圓照等撰
T2090,釋迦牟尼如來像法滅盡之記,唐 法成譯
T2092,洛陽伽藍記,元魏 楊衒之撰
T2093,寺塔記,唐 段成式撰
T2095,廬山記,宋 陳舜俞撰
T2096,天台山記,唐 徐靈府撰
T2097,南嶽總勝集,宋 陳田夫撰
T2098,古清涼傳,唐 慧祥撰
T2099,廣清涼傳,宋 延一編
T2100,續清涼傳,宋 張商英述
T2101,補陀洛迦山傳,元 盛熙明述
T2102,弘明集,梁 僧祐撰
T2103,廣弘明集,唐 道宣撰
T2104,集古今佛道論衡,唐 道宣撰
T2105,續集古今佛道論衡,唐 智昇撰
T2106,集神州三寶感通錄,唐 道宣撰
T2107,道宣律師感通錄,唐 道宣撰
T2108,集沙門不應拜俗等事,唐 彥悰纂錄
T2109,破邪論,唐 法琳撰
T2110,辯正論,唐 法琳撰
T2111,十門辯惑論,唐 復禮撰
T2112,甄正論,唐 玄嶷撰
T2113,北山錄,唐 神清撰．慧寶注
T2114,護法論,宋 張商英述
T2115,鐔津文集,宋 契嵩撰
T2116,辯偽錄,元 祥邁撰
T2117,三教平心論,元 劉謐撰
T2118,折疑論,師子比丘述註
T2120,代宗朝贈司空大辨正廣智三藏和上表制集,唐 圓照集
T2121,經律異相,梁 寶唱等集
T2122,法苑珠林,唐 道世撰
T2123,諸經要集,唐 道世集
T2124,法門名義集,唐 李師政撰
T2125,南海寄歸內法傳,唐 義淨撰
T2126,大宋僧史略,宋 贊寧撰
T2127,釋氏要覽,宋 道誠集
T2128,一切經音義,唐 慧琳撰
T2129,續一切經音義,宋 希麟集
T2131,翻譯名義集,宋 法雲編
T2132,悉曇字記,唐 智廣撰
T2133A,梵語千字文,唐 義淨撰
T2133B,梵語千字文,唐 義淨撰
T2134,唐梵文字,唐 全真集
T2135,梵語雜名,唐 禮言集
T2136,唐梵兩語雙對集,唐 僧怛多蘖多．波羅瞿那彌捨沙集
T2137,金七十論,陳 真諦譯
T2138,勝宗十句義論,慧月造 唐 玄奘譯
T2141A,摩尼光佛教法儀略,唐 拂多誕譯
T2144,大秦景教流行中國碑頌,唐 景淨述
T2145,出三藏記集,梁 僧祐撰
T2146,眾經目錄,隋 法經等撰
T2147,眾經目錄,隋 彥琮撰
T2148,眾經目錄,唐 靜泰撰
T2149,大唐內典錄,唐 道宣撰
T2150,續大唐內典錄,唐 道宣撰
T2151,古今譯經圖紀,唐 靖邁撰
T2152,續古今譯經圖紀,唐 智昇撰
T2153,大周刊定眾經目錄,唐 明佺等撰
T2154,開元釋教錄,唐 智昇撰
T2155,開元釋教錄略出,唐 智昇撰
T2156,大唐貞元續開元釋教錄,唐 圓照集
T2157,貞元新定釋教目錄,唐 圓照撰
T2158,續貞元釋教錄,南唐 恒安集
T2159,傳教大師將來台州錄,日本 最澄撰
T2160,傳教大師將來越州錄,日本 最澄撰
T2161,御請來目錄,日本 空海撰
T2163,常曉和尚請來目錄,日本 常曉撰
T2164,靈巖寺和尚請來法門道具等目錄,日本 圓行撰
T2165,日本國承和五年入唐求法目錄,日本 圓仁撰
T2166,慈覺大師在唐送進錄,日本 圓仁撰
T2167,入唐新求聖教目錄,日本 圓仁撰
T2168A,惠運禪師將來教法目錄,日本 惠運撰
T2168B,惠運律師書目錄,日本 惠運撰
T2169,開元寺求得經疏記等目錄,日本 圓珍撰
T2170,福州溫州台州求得經律論疏記外書等目錄,日本 圓珍撰
T2171,青龍寺求法目錄,日本 圓珍撰
T2172,日本比丘圓珍入唐求法目錄,日本 圓珍撰
T2173,智證大師請來目錄,日本 圓珍撰
T2174A,新書寫請來法門等目錄,日本 宗叡撰
T2176,諸阿闍梨真言密教部類總錄,日本 安然集
T2177,華嚴宗章疏并因明錄,日本 圓超錄
T2178,天台宗章疏,日本 玄日錄
T2179,三論宗章疏,日本 安遠錄
T2180,法相宗章疏,日本 平祚錄
T2181,注進法相宗章疏,日本 藏俊撰
T2182,律宗章疏,日本 榮穩錄
T2183,東域傳燈目錄,日本 永超集
T2184,新編諸宗教藏總錄,高麗 義天錄
T2733,御注金剛般若波羅蜜經宣演,唐 道氤撰
T2734,金剛暎卷上,唐 寶達集
T2735,金剛般若經旨贊,唐 曇曠撰
T2736,金剛般若經依天親菩薩論贊略釋秦本義記卷上,唐 知恩撰
T2756,華嚴經義記卷第一,後魏 慧光撰
T2757,華嚴經疏卷第三,新羅 元曉撰
T2762,勝鬘經疏,昭法師撰
T2776,釋肇序,唐 體請記
T2777,淨名經集解關中疏,唐 道掖撰
T2778,淨名經關中釋抄,唐 道掖撰
T2780,溫室經疏,唐 慧淨撰
T2781,盂蘭盆經讚述,唐 慧淨撰
T2782,大乘稻芉經隨聽疏,唐 法成撰
T2799,十地論義疏卷第一．第三,北周 法上撰
T2800,廣百論疏卷第一,唐 文軌撰
T2801,瑜伽師地論分門記,唐 法成撰．智慧山記
T2802,瑜伽論手記,唐 法成述．福慧記
T2810,大乘百法明門論開宗義記,唐 曇曠撰
T2812,大乘百法明門論開宗義決,唐 曇曠撰
T2813,大乘起信論略述,唐 曇曠撰
T2814,大乘起信論廣釋卷第三．四．五,唐 曇曠撰
T2823,大乘入道次第開決,唐 曇曠撰
T2826,略諸經論念佛法門往生淨土集卷上,唐 慧日撰
T2827,淨土五會念佛誦經觀行儀卷中．下,唐 法照撰
T2835,大乘開心顯性頓悟真宗論,唐 慧光釋
T2836,大乘北宗論,唐 慧光釋
T2837,楞伽師資記,唐 淨覺集
T2838,傳法寶紀,唐 杜朏撰
T2865,護身命經,界　比丘道真
T2886,佛為心王菩薩說投陀經卷上,五陰山室寺惠辨禪師註
T2894,三廚經,西國婆羅門達多羅及闍那崛多等奉詔譯
T2897,天地八陽神呪經,
U1368,大乘百法明門論疏,唐 義忠述
U1418,華嚴經疏科,唐 澄觀述　宋 淨源重刊
X0001,圓覺經佚文,
X0005,無量壽經會譯,清 魏源會
X0006,阿彌陀經異本,
X0008,楞伽阿跋多羅寶經會譯,明 員珂會
X0010,大明仁孝皇后夢感佛說第一希有大功德經,
X0011,佛說無量壽佛名號利益大事因緣經,曹魏 康僧鎧
X0012,觀世音菩薩往生淨土本緣經,失譯 附西晉錄
X0013,念佛超脫輪迴捷徑經,
X0014,十往生阿彌陀佛國經,失譯 出周錄
X0015,淨度三昧經,
X0017,佛說長壽滅罪護諸童子陀羅尼經,唐 佛陀波利
X0019,佛說斷溫經,
X0020,佛說地藏菩薩發心因緣十王經,唐 藏川述
X0021,佛說預修十王生七經,唐 藏川述
X0023,大藏正教血盆經,
X0024,壽生經,
